date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-25,824220,DET,PIT,Detroit Tigers,Pittsburgh Pirates,2026-09-25T22:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,3aa03f1c80c2ca97a49e0b7548d9e647,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,0.003564072677647033,0.012191199572075484,best_available_across_quoted_books,all_quoted_books,-113,103,0.5185243789416578
2026-09-25,823409,PHI,TB,Philadelphia Phillies,Tampa Bay Rays,2026-09-25T22:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,6e8b1f358bb5c3837f473e61ecb68650,draftkings,DraftKings,2026-09-25T21:37:57Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,0.0034192398391579364,0.011256815428659861,best_available_across_quoted_books,all_quoted_books,-175,158,0.6159575776626715
2026-09-25,822681,WSH,NYM,Washington Nationals,New York Mets,2026-09-25T22:45:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,80d706190519a0e4956a64e84e72ed94,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betus,BetUS,2026-09-25T21:38:16Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,0.002358379968716759,0.006496037417175526,best_available_across_quoted_books,all_quoted_books,-105,-104,0.5023229882921391
2026-09-25,822760,TOR,CIN,Toronto Blue Jays,Cincinnati Reds,2026-09-25T23:07:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,890be5ce6e3ea3d7c6f0b76bd9a0e45a,betus,BetUS,2026-09-25T21:38:16Z,betrivers,BetRivers,2026-09-25T21:25:57Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,0.005824304879563749,0.0202310214217728,best_available_across_quoted_books,all_quoted_books,-148,138,0.5857060328464141
2026-09-25,823816,MIA,ATL,Miami Marlins,Atlanta Braves,2026-09-25T23:10:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,2d3d378044cc538b0a3d77acaacd15a1,draftkings,DraftKings,2026-09-25T21:37:57Z,betus,BetUS,2026-09-25T21:38:16Z,betrivers,BetRivers,2026-09-25T21:38:16Z,0.007222959677982272,0.025274211499076715,best_available_across_quoted_books,all_quoted_books,101,-107,0.4826358742837298
2026-09-25,824058,KC,CLE,Kansas City Royals,Cleveland Guardians,2026-09-25T23:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,7bd30076728c7fcf1f893c1d269a60af,betmgm,BetMGM,2026-09-25T21:37:21Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,betrivers,BetRivers,2026-09-25T21:38:16Z,0.00527181934353262,0.019492709338555736,best_available_across_quoted_books,all_quoted_books,122,-134,0.43664230974870794
2026-09-25,824544,CWS,COL,Chicago White Sox,Colorado Rockies,2026-09-25T23:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,b6829a3017da7786aceea335c5c36bb3,lowvig,LowVig.ag,2026-09-25T21:37:58Z,betrivers,BetRivers,2026-09-25T21:38:16Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,0.0070444149724946115,0.023858439923122865,best_available_across_quoted_books,all_quoted_books,-225,206,0.6807893209518282
2026-09-25,823735,MIL,STL,Milwaukee Brewers,St. Louis Cardinals,2026-09-25T23:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,12c52c4f4de763e9a171ffac0f4f02ef,lowvig,LowVig.ag,2026-09-25T21:37:58Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,0.004314615793300447,0.015017262123504627,best_available_across_quoted_books,all_quoted_books,-179,161,0.6261005910022917
2026-09-25,823652,MIN,TEX,Minnesota Twins,Texas Rangers,2026-09-26T00:10:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,9f08a9d734982153de27326c32e8be0e,bovada,Bovada,2026-09-25T21:38:36Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,betus,BetUS,2026-09-25T21:38:16Z,0.004966259134965481,0.017288486565382843,best_available_across_quoted_books,all_quoted_books,112,-120,0.4675324675324675
2026-09-25,824947,OAK,HOU,Athletics,Houston Astros,2026-09-26T01:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,de8bbf8d379bf416df612c557ddd338a,mybookieag,MyBookie.ag,2026-09-25T21:37:21Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,0.002336294133029902,0.006886226883635327,best_available_across_quoted_books,all_quoted_books,160,-177,0.3802795934662282
2026-09-25,823248,SD,ARI,San Diego Padres,Arizona Diamondbacks,2026-09-26T01:40:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,eb8b9160f66fc6d5f6bd58bf4a888011,lowvig,LowVig.ag,2026-09-25T21:37:58Z,betus,BetUS,2026-09-25T21:38:16Z,lowvig,LowVig.ag,2026-09-25T21:37:58Z,0.0035278238600723977,0.012037323996663907,best_available_across_quoted_books,all_quoted_books,-126,117,0.5500363507751557
2026-09-25,823085,SEA,LAA,Seattle Mariners,Los Angeles Angels,2026-09-26T02:10:00+00:00,2026-09-25T21:38:43.360196+00:00,9,9,60b3d02ac77cf6a81e234358cfe187bb,fanduel,FanDuel,2026-09-25T21:38:32Z,betonlineag,BetOnline.ag,2026-09-25T21:38:15Z,betus,BetUS,2026-09-25T21:38:16Z,0.003004192581143546,0.01072840203274994,best_available_across_quoted_books,all_quoted_books,-116,106,0.5242214532871973
