date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-08-21,823746,MIL,ATL,Milwaukee Brewers,Atlanta Braves,2026-08-21T20:10:00+00:00,2026-08-21T20:05:00.000691+00:00,9,9,c7e232240c764a7cc09ae780b3289626,draftkings,DraftKings,2026-08-21T20:04:11Z,draftkings,DraftKings,2026-08-21T20:04:11Z,lowvig,LowVig.ag,2026-08-21T20:04:39Z,0.0033505912204399,0.0117334863667862,best_available_across_quoted_books,all_quoted_books,-137,128,0.5675103560283946
2026-08-21,823420,PHI,STL,Philadelphia Phillies,St. Louis Cardinals,2026-08-21T22:40:00+00:00,2026-08-21T22:34:59.995826+00:00,9,9,a889ec328e20424c875cd7f4c5f12ac1,betmgm,BetMGM,2026-08-21T22:33:53Z,draftkings,DraftKings,2026-08-21T22:32:54Z,betonlineag,BetOnline.ag,2026-08-21T22:34:15Z,0.0055487799202472,0.0176698264361323,best_available_across_quoted_books,all_quoted_books,-246,245,0.7063870352716872
2026-08-21,823510,NYY,TOR,New York Yankees,Toronto Blue Jays,2026-08-21T23:05:00+00:00,2026-08-21T23:04:59.999470+00:00,9,9,c3be44cb6d56f79e2cd298812a7f7624,lowvig,LowVig.ag,2026-08-21T23:04:40Z,fanduel,FanDuel,2026-08-21T23:04:38Z,draftkings,DraftKings,2026-08-21T23:04:37Z,0.004101048932604,0.0122084900368779,best_available_across_quoted_books,all_quoted_books,-190,179,0.6397067958752639
2026-08-21,824721,BOS,SF,Boston Red Sox,San Francisco Giants,2026-08-21T23:10:00+00:00,2026-08-21T23:09:59.999712+00:00,9,9,c12f319c29358a2c3e02be8f3377ded9,bovada,Bovada,2026-08-21T23:09:18Z,fanduel,FanDuel,2026-08-21T23:09:40Z,draftkings,DraftKings,2026-08-21T23:09:10Z,0.0040518357674937,0.0148111862824658,best_available_across_quoted_books,all_quoted_books,-172,163,0.6201583565161567
2026-08-21,823830,MIA,WSH,Miami Marlins,Washington Nationals,2026-08-21T23:10:00+00:00,2026-08-21T23:09:59.999712+00:00,9,9,9a3a05b0699b94aa59ea0048eb3a31ea,draftkings,DraftKings,2026-08-21T23:09:10Z,draftkings,DraftKings,2026-08-21T23:09:10Z,fanduel,FanDuel,2026-08-21T23:09:40Z,0.0033950114819458,0.0137251049985913,best_available_across_quoted_books,all_quoted_books,-142,136,0.5765084698306034
2026-08-21,824800,BAL,TB,Baltimore Orioles,Tampa Bay Rays,2026-08-21T23:15:00+00:00,2026-08-21T23:09:59.999712+00:00,9,9,3f6f94532e616704b578f080ead691b3,betmgm,BetMGM,2026-08-21T23:09:11Z,lowvig,LowVig.ag,2026-08-21T23:09:14Z,fanduel,FanDuel,2026-08-21T23:09:40Z,0.0030156319854616,0.0100492644664944,best_available_across_quoted_books,all_quoted_books,-113,106,0.5217391304347826
2026-08-21,824559,CWS,NYM,Chicago White Sox,New York Mets,2026-08-21T23:40:00+00:00,2026-08-21T23:34:59.997328+00:00,9,9,4d3658b1534e40fb6966575b9ceae5e0,bovada,Bovada,2026-08-21T23:33:44Z,betonlineag,BetOnline.ag,2026-08-21T23:34:07Z,draftkings,DraftKings,2026-08-21T23:34:07Z,0.0032259730884186,0.0091410363237485,best_available_across_quoted_books,all_quoted_books,-122,116,0.5374878286270691
2026-08-21,824072,KC,DET,Kansas City Royals,Detroit Tigers,2026-08-22T00:10:00+00:00,2026-08-22T00:09:59.999956+00:00,9,9,d693a7de4eeded95f745646a155a9f2b,betmgm,BetMGM,2026-08-22T00:07:30Z,draftkings,DraftKings,2026-08-22T00:09:14Z,fanduel,FanDuel,2026-08-22T00:09:41Z,0.0042845018167701,0.0145292734275217,best_available_across_quoted_books,all_quoted_books,-103,100,0.5108342361863488
2026-08-21,824152,HOU,OAK,Houston Astros,Athletics,2026-08-22T00:10:00+00:00,2026-08-22T00:09:59.999956+00:00,9,9,b6b7ee6fe4dc220d97629d15165310a1,betmgm,BetMGM,2026-08-22T00:07:30Z,lowvig,LowVig.ag,2026-08-22T00:09:15Z,draftkings,DraftKings,2026-08-22T00:09:14Z,0.0055919056476425,0.0168945689353134,best_available_across_quoted_books,all_quoted_books,-170,163,0.6187290969899665
2026-08-21,822857,TEX,LAA,Texas Rangers,Los Angeles Angels,2026-08-22T00:15:00+00:00,2026-08-22T00:09:59.999956+00:00,9,9,140b40a2fbda2cc9de856a1b2a5605f2,betrivers,BetRivers,2026-08-22T00:09:15Z,fanduel,FanDuel,2026-08-22T00:09:41Z,draftkings,DraftKings,2026-08-22T00:09:14Z,0.0031489562315406,0.0088644605372252,best_available_across_quoted_books,all_quoted_books,-134,127,0.564639233473596
