date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-13,824225,DET,COL,Detroit Tigers,Colorado Rockies,2026-09-13T16:10:00+00:00,2026-09-13T16:05:00.000293+00:00,9,9,83d0a9d067e7d1abba253a527eb4257f,draftkings,DraftKings,2026-09-13T16:04:55Z,betus,BetUS,2026-09-13T16:04:31Z,lowvig,LowVig.ag,2026-09-13T16:04:31Z,0.0036080624128368,0.011444889674641,best_available_across_quoted_books,all_quoted_books,-178,163,0.623349694217696
2026-09-13,822682,WSH,LAA,Washington Nationals,Los Angeles Angels,2026-09-13T17:35:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,56927216de1b9cc394e6c83b75d6926b,draftkings,DraftKings,2026-09-13T17:34:28Z,betus,BetUS,2026-09-13T17:34:53Z,betonlineag,BetOnline.ag,2026-09-13T17:34:27Z,0.0036624010517777,0.0121689117436445,best_available_across_quoted_books,all_quoted_books,-131,122,0.5537388434710868
2026-09-13,824869,ATL,PHI,Atlanta Braves,Philadelphia Phillies,2026-09-13T17:35:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,712095bfc2d808a30b170139a010a1d4,draftkings,DraftKings,2026-09-13T17:34:28Z,betonlineag,BetOnline.ag,2026-09-13T17:34:27Z,betus,BetUS,2026-09-13T17:34:53Z,0.0037566285893787,0.0147283219497371,best_available_across_quoted_books,all_quoted_books,-125,114,0.5423839616474178
2026-09-13,823495,NYY,NYM,New York Yankees,New York Mets,2026-09-13T17:35:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,25ea35d9e1cfed80a2bef6c8e21f0786,betmgm,BetMGM,2026-09-13T17:34:03Z,lowvig,LowVig.ag,2026-09-13T17:34:55Z,fanduel,FanDuel,2026-09-13T17:34:53Z,0.0035375732541841,0.0118027399155056,best_available_across_quoted_books,all_quoted_books,-171,154,0.6187290969899665
2026-09-13,822764,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,2026-09-13T17:37:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,e11cab546e55ee3d1f8dbb787a7d7fee,betus,BetUS,2026-09-13T17:34:53Z,lowvig,LowVig.ag,2026-09-13T17:34:55Z,lowvig,LowVig.ag,2026-09-13T17:34:55Z,0.004069107097406,0.0120286939149202,best_available_across_quoted_books,all_quoted_books,-148,134,0.5816746508332771
2026-09-13,822928,TB,HOU,Tampa Bay Rays,Houston Astros,2026-09-13T17:40:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,c8c288fb5f290ac3cb4c91c056e01cdc,betonlineag,BetOnline.ag,2026-09-13T17:34:27Z,fanduel,FanDuel,2026-09-13T17:34:53Z,betrivers,BetRivers,2026-09-13T17:34:53Z,0.006793498024604,0.0262686084086404,best_available_across_quoted_books,all_quoted_books,-124,118,0.5419847328244275
2026-09-13,823815,MIA,LAD,Miami Marlins,Los Angeles Dodgers,2026-09-13T17:40:00+00:00,2026-09-13T17:35:00.000366+00:00,9,9,bb473dec1856e220c392f73ee51cb98a,draftkings,DraftKings,2026-09-13T17:34:28Z,lowvig,LowVig.ag,2026-09-13T17:34:55Z,betus,BetUS,2026-09-13T17:34:53Z,0.0025335827796887,0.0091171513972708,best_available_across_quoted_books,all_quoted_books,118,-128,0.4470179938888678
2026-09-13,823658,MIN,CLE,Minnesota Twins,Cleveland Guardians,2026-09-13T18:10:00+00:00,2026-09-13T18:10:00.000634+00:00,8,8,982bac2587501eb197d4e92fdd3ec130,lowvig,LowVig.ag,2026-09-13T18:09:37Z,betmgm,BetMGM,2026-09-13T18:09:59Z,lowvig,LowVig.ag,2026-09-13T18:09:37Z,0.0047776256583725,0.0177927605006312,best_available_across_quoted_books,all_quoted_books,-120,110,0.5346964038545378
2026-09-13,823734,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,2026-09-13T18:10:00+00:00,2026-09-13T18:10:00.000634+00:00,8,8,1366a8adfad9998b51c129fc23c43a7e,fanduel,FanDuel,2026-09-13T18:09:38Z,betrivers,BetRivers,2026-09-13T18:09:40Z,lowvig,LowVig.ag,2026-09-13T18:09:37Z,0.0056292393988991,0.0195571960968429,best_available_across_quoted_books,all_quoted_books,-186,172,0.6386009673850858
2026-09-13,823008,STL,CWS,St. Louis Cardinals,Chicago White Sox,2026-09-13T18:15:00+00:00,2026-09-13T18:15:00.000476+00:00,8,8,c57fd4622cf0e5105ce22874c061913c,draftkings,DraftKings,2026-09-13T18:14:32Z,betrivers,BetRivers,2026-09-13T18:14:31Z,lowvig,LowVig.ag,2026-09-13T18:14:53Z,0.0049189049587271,0.0161799486651987,best_available_across_quoted_books,all_quoted_books,105,-112,0.4788801110881763
