date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-23,824784,BAL,TOR,Baltimore Orioles,Toronto Blue Jays,2026-09-23T22:35:00+00:00,2026-09-23T22:35:35.311226+00:00,9,9,94d0c4d70e74a3ca8f70abe5a0859ea1,betonlineag,BetOnline.ag,2026-09-23T22:34:49Z,betonlineag,BetOnline.ag,2026-09-23T22:34:49Z,betrivers,BetRivers,2026-09-23T22:35:20Z,0.0071215694166235,0.0265931734565083,best_available_across_quoted_books,all_quoted_books,-119,112,0.5305667495498585
2026-09-23,823327,PIT,STL,Pittsburgh Pirates,St. Louis Cardinals,2026-09-23T22:40:00+00:00,2026-09-23T22:35:35.311226+00:00,9,9,7a8ac2f452e72170b3aef83e4cb8e28b,bovada,Bovada,2026-09-23T22:33:42Z,betus,BetUS,2026-09-23T22:34:47Z,lowvig,LowVig.ag,2026-09-23T22:35:03Z,0.0028314651763597,0.0082850650581292,best_available_across_quoted_books,all_quoted_books,-132,122,0.554890592855807
2026-09-23,823410,PHI,MIL,Philadelphia Phillies,Milwaukee Brewers,2026-09-23T22:40:00+00:00,2026-09-23T22:35:35.311226+00:00,9,9,6de7fdec72dbabadc09e788561c89a32,lowvig,LowVig.ag,2026-09-23T22:35:03Z,lowvig,LowVig.ag,2026-09-23T22:35:03Z,betus,BetUS,2026-09-23T22:34:47Z,0.0038262857493849,0.013366475614316,best_available_across_quoted_books,all_quoted_books,108,-117,0.4694332504501414
2026-09-23,823492,NYY,TB,New York Yankees,Tampa Bay Rays,2026-09-23T23:05:00+00:00,2026-09-23T23:05:00.000566+00:00,9,9,8a7f796244408c6c830bfc2be2edb9a9,betmgm,BetMGM,2026-09-23T23:03:54Z,betonlineag,BetOnline.ag,2026-09-23T23:04:28Z,betrivers,BetRivers,2026-09-23T23:04:27Z,0.0055964877253993,0.0180675113136511,best_available_across_quoted_books,all_quoted_books,-136,128,0.5633576902512921
2026-09-23,824710,BOS,CLE,Boston Red Sox,Cleveland Guardians,2026-09-23T23:10:00+00:00,2026-09-23T23:10:00.000574+00:00,9,9,c2e9498aaeb076eb5c7ec70719c85b49,lowvig,LowVig.ag,2026-09-23T23:09:51Z,lowvig,LowVig.ag,2026-09-23T23:09:51Z,lowvig,LowVig.ag,2026-09-23T23:09:51Z,0.0028103031168942,0.0104402227070173,best_available_across_quoted_books,all_quoted_books,-136,123,0.562379468921525
2026-09-23,824868,ATL,CIN,Atlanta Braves,Cincinnati Reds,2026-09-23T23:15:00+00:00,2026-09-23T23:10:00.000574+00:00,9,9,24e2844ddd06b300f6491b2912fa652c,betus,BetUS,2026-09-23T23:09:34Z,betonlineag,BetOnline.ag,2026-09-23T23:08:45Z,betonlineag,BetOnline.ag,2026-09-23T23:08:45Z,0.0037880184398095,0.01148338836737,best_available_across_quoted_books,all_quoted_books,-265,236,0.7029864106111157
2026-09-23,824060,KC,CWS,Kansas City Royals,Chicago White Sox,2026-09-23T23:40:00+00:00,2026-09-23T23:35:00.000541+00:00,9,9,67a95b403897bde4e3f38d5448f9c94c,betmgm,BetMGM,2026-09-23T23:34:47Z,betonlineag,BetOnline.ag,2026-09-23T23:34:12Z,betrivers,BetRivers,2026-09-23T23:34:14Z,0.005579024894884,0.0205994447053984,best_available_across_quoted_books,all_quoted_books,105,-113,0.4782608695652174
2026-09-23,824625,CHC,MIA,Chicago Cubs,Miami Marlins,2026-09-23T23:40:00+00:00,2026-09-23T23:35:00.000541+00:00,9,9,abd20077e0d7c1491fcc361d264cbc3d,betus,BetUS,2026-09-23T23:34:47Z,fanduel,FanDuel,2026-09-23T23:34:30Z,betonlineag,BetOnline.ag,2026-09-23T23:34:12Z,0.0055604330478641,0.0188310296899362,best_available_across_quoted_books,all_quoted_books,-180,169,0.629281537176274
2026-09-23,822841,TEX,NYM,Texas Rangers,New York Mets,2026-09-24T00:05:00+00:00,2026-09-24T00:00:00.000708+00:00,9,9,6ae37d18d4a5fb4d9c92a8aee3f54186,betrivers,BetRivers,2026-09-23T23:59:31Z,betus,BetUS,2026-09-23T23:59:14Z,betus,BetUS,2026-09-23T23:59:14Z,0.001073254393983,0.0033156498673739,best_available_across_quoted_books,all_quoted_books,-106,-104,0.5021949078138718
2026-09-23,824301,COL,ARI,Colorado Rockies,Arizona Diamondbacks,2026-09-24T00:40:00+00:00,2026-09-24T00:35:00.000570+00:00,9,9,4e1d4c17ae27eeb2388a146c248b5fb6,betonlineag,BetOnline.ag,2026-09-24T00:34:30Z,betonlineag,BetOnline.ag,2026-09-24T00:34:30Z,betonlineag,BetOnline.ag,2026-09-24T00:34:30Z,0.003709011241895,0.01270854158627,best_available_across_quoted_books,all_quoted_books,145,-160,0.3987730061349693
2026-09-23,824951,OAK,LAA,Athletics,Los Angeles Angels,2026-09-24T01:40:00+00:00,2026-09-24T01:35:00.000378+00:00,9,9,9537e2c00a118edc54c7b2b5ed0c6f55,betmgm,BetMGM,2026-09-24T01:34:05Z,betrivers,BetRivers,2026-09-24T01:34:23Z,betus,BetUS,2026-09-24T01:34:06Z,0.0064581651545803,0.0217706538700603,best_available_across_quoted_books,all_quoted_books,123,-128,0.44362292051756
2026-09-23,823894,LAD,SD,Los Angeles Dodgers,San Diego Padres,2026-09-24T02:10:00+00:00,2026-09-24T02:05:00.000552+00:00,9,9,1cc251b3308daacf4f549c56ad233607,draftkings,DraftKings,2026-09-24T02:04:33Z,betus,BetUS,2026-09-24T02:04:30Z,betrivers,BetRivers,2026-09-24T02:04:15Z,0.006478505232116309,0.024160077834429416,best_available_across_quoted_books,all_quoted_books,-210,200,0.6677640823864777
2026-09-23,823086,SEA,HOU,Seattle Mariners,Houston Astros,2026-09-24T02:10:00+00:00,2026-09-24T02:05:00.000552+00:00,9,9,7d11a20c7ec2247d0ce57f87cda008ca,mybookieag,MyBookie.ag,2026-09-24T02:04:14Z,betus,BetUS,2026-09-24T02:04:30Z,betrivers,BetRivers,2026-09-24T02:04:15Z,0.004804460246204102,0.018132060959374696,best_available_across_quoted_books,all_quoted_books,-119,112,0.5398773006134969
