date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-06,824469,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,2026-09-06T16:10:00+00:00,2026-09-06T16:05:00.009101+00:00,9,9,7ebaf13916efa137bac4a274d53d01ed,betonlineag,BetOnline.ag,2026-09-06T16:04:38Z,betonlineag,BetOnline.ag,2026-09-06T16:04:38Z,betonlineag,BetOnline.ag,2026-09-06T16:04:38Z,0.0023591788949783,0.007855905287867,best_available_across_quoted_books,all_quoted_books,127,-140,0.4302617425600573
2026-09-06,823417,PHI,ATL,Philadelphia Phillies,Atlanta Braves,2026-09-06T17:10:00+00:00,2026-09-06T17:05:00.000721+00:00,9,9,e615304e9c8bbe51f395e5baf369353a,betonlineag,BetOnline.ag,2026-09-06T17:04:50Z,betrivers,BetRivers,2026-09-06T17:04:49Z,betonlineag,BetOnline.ag,2026-09-06T17:04:50Z,0.0051761666516754,0.0187262336130878,best_available_across_quoted_books,all_quoted_books,-105,-104,0.5023229882921391
2026-09-06,824794,BAL,BOS,Baltimore Orioles,Boston Red Sox,2026-09-06T17:35:00+00:00,2026-09-06T17:35:00.000966+00:00,9,9,27dbceeb05fa78d858bc4c8e0fce75ba,betonlineag,BetOnline.ag,2026-09-06T17:34:33Z,betus,BetUS,2026-09-06T17:34:33Z,betonlineag,BetOnline.ag,2026-09-06T17:34:33Z,0.0030838507133432,0.0116295927083107,best_available_across_quoted_books,all_quoted_books,116,-127,0.453954604539546
2026-09-06,823336,PIT,LAA,Pittsburgh Pirates,Los Angeles Angels,2026-09-06T17:35:00+00:00,2026-09-06T17:35:00.000966+00:00,9,9,739d53b2d2899aaf9a833b48ae636d03,betus,BetUS,2026-09-06T17:34:33Z,betonlineag,BetOnline.ag,2026-09-06T17:34:33Z,fanduel,FanDuel,2026-09-06T17:34:12Z,0.0038556030030595,0.0114459838160999,best_available_across_quoted_books,all_quoted_books,-166,152,0.61442503969154
2026-09-06,824385,CLE,DET,Cleveland Guardians,Detroit Tigers,2026-09-06T17:40:00+00:00,2026-09-06T17:35:00.000966+00:00,9,9,f864d689c5ac704d8c9a644afb516e5a,betus,BetUS,2026-09-06T17:34:33Z,betonlineag,BetOnline.ag,2026-09-06T17:34:33Z,betonlineag,BetOnline.ag,2026-09-06T17:34:33Z,0.0025140019549919,0.0076443413496641,best_available_across_quoted_books,all_quoted_books,-161,146,0.6029289650486903
2026-09-06,823578,NYM,SF,New York Mets,San Francisco Giants,2026-09-06T17:40:00+00:00,2026-09-06T17:35:00.000966+00:00,9,9,756b1fa5fc5aae0f6173b45c15d5e49f,betus,BetUS,2026-09-06T17:34:33Z,draftkings,DraftKings,2026-09-06T17:34:58Z,lowvig,LowVig.ag,2026-09-06T17:34:12Z,0.009861079266188,0.0315784557370688,best_available_across_quoted_books,all_quoted_books,-157,154,0.6065205171444632
2026-09-06,823822,MIA,CHC,Miami Marlins,Chicago Cubs,2026-09-06T17:40:00+00:00,2026-09-06T17:35:00.000966+00:00,9,9,109d31adb57ca2a65a0e61f6bc9ad6c7,lowvig,LowVig.ag,2026-09-06T17:34:12Z,bovada,Bovada,2026-09-06T17:34:15Z,lowvig,LowVig.ag,2026-09-06T17:34:12Z,0.0044077586820467,0.0152310103740636,best_available_across_quoted_books,all_quoted_books,122,-133,0.4421839713054865
2026-09-06,824142,HOU,ARI,Houston Astros,Arizona Diamondbacks,2026-09-06T18:10:00+00:00,2026-09-06T18:05:00.000662+00:00,9,9,c5e971853b3a0b4ad3526141459bf5d5,betonlineag,BetOnline.ag,2026-09-06T18:04:34Z,betrivers,BetRivers,2026-09-06T18:04:35Z,betonlineag,BetOnline.ag,2026-09-06T18:04:34Z,0.0065062449133783,0.0228325632468711,best_available_across_quoted_books,all_quoted_books,-110,103,0.5185243789416578
2026-09-06,824065,KC,TOR,Kansas City Royals,Toronto Blue Jays,2026-09-06T18:10:00+00:00,2026-09-06T18:05:00.000662+00:00,9,9,d545cab19c6dbf61ef08fc9c481877f8,bovada,Bovada,2026-09-06T18:04:16Z,betus,BetUS,2026-09-06T18:04:55Z,lowvig,LowVig.ag,2026-09-06T18:04:35Z,0.0032688244355652,0.0109711499390491,best_available_across_quoted_books,all_quoted_books,109,-118,0.4717679663204214
2026-09-06,822848,TEX,TB,Texas Rangers,Tampa Bay Rays,2026-09-06T18:35:00+00:00,2026-09-06T18:30:00.000753+00:00,9,9,c0d390a487adbc676467b156b561e0f0,fanduel,FanDuel,2026-09-06T18:29:54Z,betus,BetUS,2026-09-06T18:29:32Z,betonlineag,BetOnline.ag,2026-09-06T18:29:57Z,0.0034220043660802,0.0114933410278751,best_available_across_quoted_books,all_quoted_books,-101,-105,0.5
