date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-04,824424,CLE,DET,Cleveland Guardians,Detroit Tigers,2026-09-04T18:10:00+00:00,2026-09-04T18:05:00.036073+00:00,9,9,062e69d482e7d6bf3c2d654eca93bd44,fanduel,FanDuel,2026-09-04T18:04:51Z,betus,BetUS,2026-09-04T18:04:50Z,betus,BetUS,2026-09-04T18:04:50Z,0.0032763804098815,0.0123845988143598,best_available_across_quoted_books,all_quoted_books,-122,111,0.5369611539091952
2026-09-04,824471,CIN,MIL,Cincinnati Reds,Milwaukee Brewers,2026-09-04T22:10:00+00:00,2026-09-04T22:05:00.000345+00:00,9,9,dac0957aa5c5244daa20683be70be3d9,betonlineag,BetOnline.ag,2026-09-04T22:04:20Z,betonlineag,BetOnline.ag,2026-09-04T22:04:20Z,betonlineag,BetOnline.ag,2026-09-04T22:04:20Z,0.0029131589674039,0.0077462720496469,best_available_across_quoted_books,all_quoted_books,135,-149,0.4155887507302011
2026-09-04,823418,PHI,ATL,Philadelphia Phillies,Atlanta Braves,2026-09-04T22:40:00+00:00,2026-09-04T22:40:00.000332+00:00,9,9,88620c3e43d7ed89b323b1d85e261c52,mybookieag,MyBookie.ag,2026-09-04T22:38:59Z,betrivers,BetRivers,2026-09-04T22:39:24Z,lowvig,LowVig.ag,2026-09-04T22:39:24Z,0.0080526180481079,0.0250776913996517,best_available_across_quoted_books,all_quoted_books,-113,109,0.5263913593210895
2026-09-04,823338,PIT,LAA,Pittsburgh Pirates,Los Angeles Angels,2026-09-04T22:45:00+00:00,2026-09-04T22:40:00.000332+00:00,9,9,c3750e470b5141a39a1efd04ef2e7b25,draftkings,DraftKings,2026-09-04T22:39:22Z,lowvig,LowVig.ag,2026-09-04T22:39:24Z,lowvig,LowVig.ag,2026-09-04T22:39:24Z,0.0024405248913762,0.0083511411694402,best_available_across_quoted_books,all_quoted_books,-186,168,0.6360260888682611
2026-09-04,824797,BAL,BOS,Baltimore Orioles,Boston Red Sox,2026-09-04T23:05:00+00:00,2026-09-04T23:05:00.000564+00:00,9,9,d19f536dd30580edd3b97db60957866f,mybookieag,MyBookie.ag,2026-09-04T23:03:35Z,betonlineag,BetOnline.ag,2026-09-04T23:04:10Z,betrivers,BetRivers,2026-09-04T23:04:59Z,0.0066655310799792,0.0238788222310531,best_available_across_quoted_books,all_quoted_books,100,-108,0.4878275495750709
2026-09-04,823579,NYM,SF,New York Mets,San Francisco Giants,2026-09-04T23:10:00+00:00,2026-09-04T23:10:00.000604+00:00,9,9,72e2e4b474c796cd0827a5637575bb7d,betonlineag,BetOnline.ag,2026-09-04T23:09:30Z,betrivers,BetRivers,2026-09-04T23:09:35Z,betonlineag,BetOnline.ag,2026-09-04T23:09:30Z,0.0126135715861542,0.0413127775412822,best_available_across_quoted_books,all_quoted_books,-177,180,0.6511627906976745
2026-09-04,823824,MIA,CHC,Miami Marlins,Chicago Cubs,2026-09-04T23:10:00+00:00,2026-09-04T23:10:00.000604+00:00,9,9,5f74d6675008f32d7fe295ab10bbf896,betus,BetUS,2026-09-04T23:09:28Z,betrivers,BetRivers,2026-09-04T23:09:35Z,draftkings,DraftKings,2026-09-04T23:09:31Z,0.0076400511521591,0.0267318496326997,best_available_across_quoted_books,all_quoted_books,150,-161,0.3949918020569385
2026-09-04,824387,CLE,DET,Cleveland Guardians,Detroit Tigers,2026-09-04T23:15:00+00:00,2026-09-04T23:10:00.000604+00:00,9,9,a78d8674e699409d8d881b105ba90acd,betmgm,BetMGM,2026-09-04T23:09:28Z,lowvig,LowVig.ag,2026-09-04T23:09:33Z,lowvig,LowVig.ag,2026-09-04T23:09:33Z,0.0039382362740722,0.0124922043400333,best_available_across_quoted_books,all_quoted_books,-143,130,0.574468085106383
2026-09-04,824554,CWS,MIN,Chicago White Sox,Minnesota Twins,2026-09-04T23:40:00+00:00,2026-09-04T23:35:00.000492+00:00,9,9,c7264d49b628c3dab7e70e7583b85424,bovada,Bovada,2026-09-04T23:34:05Z,betonlineag,BetOnline.ag,2026-09-04T23:34:27Z,betus,BetUS,2026-09-04T23:34:03Z,0.0024631251839552,0.0073845032206317,best_available_across_quoted_books,all_quoted_books,-123,114,0.5374878286270691
2026-09-04,822852,TEX,TB,Texas Rangers,Tampa Bay Rays,2026-09-05T00:05:00+00:00,2026-09-05T00:05:00.000456+00:00,9,9,d08cd8d7e7ee9c4a2c546a19da42d129,betmgm,BetMGM,2026-09-05T00:04:49Z,betrivers,BetRivers,2026-09-05T00:04:17Z,lowvig,LowVig.ag,2026-09-05T00:04:49Z,0.0074127149136546,0.0239640221929735,best_available_across_quoted_books,all_quoted_books,-108,106,0.5217391304347826
2026-09-04,824146,HOU,ARI,Houston Astros,Arizona Diamondbacks,2026-09-05T00:10:00+00:00,2026-09-05T00:05:00.000456+00:00,9,9,3e11befa0d454e6d6a15358ce076b4cd,betus,BetUS,2026-09-05T00:04:48Z,betonlineag,BetOnline.ag,2026-09-05T00:04:16Z,betrivers,BetRivers,2026-09-05T00:04:17Z,0.003522234348801,0.0106649735872476,best_available_across_quoted_books,all_quoted_books,-122,114,0.5390276170001653
2026-09-04,824067,KC,TOR,Kansas City Royals,Toronto Blue Jays,2026-09-05T00:10:00+00:00,2026-09-05T00:05:00.000456+00:00,9,9,db6080ddc95ea130d0b1ecb4538eaed5,mybookieag,MyBookie.ag,2026-09-05T00:03:11Z,betonlineag,BetOnline.ag,2026-09-05T00:04:16Z,betrivers,BetRivers,2026-09-05T00:04:17Z,0.0035988954581901,0.0097026616913635,best_available_across_quoted_books,all_quoted_books,-110,102,0.5143932683790965
2026-09-04,824311,COL,STL,Colorado Rockies,St. Louis Cardinals,2026-09-05T00:40:00+00:00,2026-09-05T00:34:59.970332+00:00,9,9,1b0e8aa1b257757991d6d1e3d3d0bab9,betonlineag,BetOnline.ag,2026-09-05T00:34:41Z,betonlineag,BetOnline.ag,2026-09-05T00:34:41Z,betus,BetUS,2026-09-05T00:33:54Z,0.0040486161782372,0.0148294262386485,best_available_across_quoted_books,all_quoted_books,110,-120,0.4651652283729741
2026-09-04,823256,SD,NYY,San Diego Padres,New York Yankees,2026-09-05T01:40:00+00:00,2026-09-05T01:34:59.950760+00:00,9,9,2d3ba8f32a3003fe2c9866328f0b1a2b,fanduel,FanDuel,2026-09-05T01:34:39Z,betonlineag,BetOnline.ag,2026-09-05T01:34:02Z,betus,BetUS,2026-09-05T01:34:01Z,0.0029190906308845,0.0109861135524696,best_available_across_quoted_books,all_quoted_books,-103,-106,0.495547640249332
2026-09-04,823905,LAD,WSH,Los Angeles Dodgers,Washington Nationals,2026-09-05T02:10:00+00:00,2026-09-05T02:04:59.990614+00:00,9,9,e5841b22c4ba21de51634f16c9743bcb,betus,BetUS,2026-09-05T02:04:29Z,betonlineag,BetOnline.ag,2026-09-05T02:04:56Z,betonlineag,BetOnline.ag,2026-09-05T02:04:56Z,0.0036154717535035936,0.010162856558595168,best_available_across_quoted_books,all_quoted_books,-265,236,0.7029864106111157
2026-09-04,823093,SEA,OAK,Seattle Mariners,Athletics,2026-09-05T02:10:00+00:00,2026-09-05T02:04:59.990614+00:00,9,9,c12be047c8ded8a9a907d99bef5494f7,betus,BetUS,2026-09-05T02:04:29Z,mybookieag,MyBookie.ag,2026-09-05T02:03:59Z,betonlineag,BetOnline.ag,2026-09-05T02:04:56Z,0.004881467791890176,0.01314341184994039,best_available_across_quoted_books,all_quoted_books,-232,210,0.6793337800325453
