date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-08-29,823539,NYY,BOS,New York Yankees,Boston Red Sox,2026-08-29T17:05:00+00:00,2026-08-29T17:05:00.027471+00:00,9,9,ef5ae47c92d83c4feec38fd6e38ce4ae,betonlineag,BetOnline.ag,2026-08-29T17:04:17Z,fanduel,FanDuel,2026-08-29T17:04:42Z,betrivers,BetRivers,2026-08-29T17:04:43Z,0.0030705191957373,0.0100960244099433,best_available_across_quoted_books,all_quoted_books,-104,-103,0.5023229882921391
2026-08-29,824230,DET,LAD,Detroit Tigers,Los Angeles Dodgers,2026-08-29T17:10:00+00:00,2026-08-29T17:05:00.027471+00:00,9,9,ceacc88501fe426069c942442f28b728,fanduel,FanDuel,2026-08-29T17:04:42Z,draftkings,DraftKings,2026-08-29T17:04:17Z,fanduel,FanDuel,2026-08-29T17:04:42Z,0.0040373334478354,0.0144109482337636,best_available_across_quoted_books,all_quoted_books,168,-178,0.37169750775484
2026-08-29,823665,MIN,CWS,Minnesota Twins,Chicago White Sox,2026-08-29T18:10:00+00:00,2026-08-29T18:10:00.008807+00:00,9,9,3835e2aa32cf2b9c29c510c140edab2c,lowvig,LowVig.ag,2026-08-29T18:09:58Z,fanduel,FanDuel,2026-08-29T18:09:56Z,draftkings,DraftKings,2026-08-29T18:09:59Z,0.0024936958365553,0.0077399380804954,best_available_across_quoted_books,all_quoted_books,-104,-102,0.5023229882921391
2026-08-29,823011,STL,PIT,St. Louis Cardinals,Pittsburgh Pirates,2026-08-29T18:15:00+00:00,2026-08-29T18:15:00.006448+00:00,9,9,36793e7e4ba4b8f8902fb3b7f99c3083,bovada,Bovada,2026-08-29T18:14:56Z,fanduel,FanDuel,2026-08-29T18:14:55Z,lowvig,LowVig.ag,2026-08-29T18:14:54Z,0.0062854559032058,0.0175030916887922,best_available_across_quoted_books,all_quoted_books,-120,115,0.5403677058353318
2026-08-29,824637,CHC,CIN,Chicago Cubs,Cincinnati Reds,2026-08-29T18:20:00+00:00,2026-08-29T18:15:00.006448+00:00,9,9,ac94f561e1f61674d2b43a1be8f5788b,draftkings,DraftKings,2026-08-29T18:14:54Z,betrivers,BetRivers,2026-08-29T18:14:53Z,bovada,Bovada,2026-08-29T18:14:56Z,0.0109675137783741,0.0425361155698233,best_available_across_quoted_books,all_quoted_books,-200,205,0.6597878150320068
2026-08-29,822770,TOR,SEA,Toronto Blue Jays,Seattle Mariners,2026-08-29T19:07:00+00:00,2026-08-29T19:02:00.004480+00:00,9,9,bf03cc7b1d68cf11be4a1b5a7f3aee73,bovada,Bovada,2026-08-29T19:01:52Z,draftkings,DraftKings,2026-08-29T19:01:47Z,fanduel,FanDuel,2026-08-29T19:01:48Z,0.003845782866106,0.0131897120246207,best_available_across_quoted_books,all_quoted_books,-105,100,0.5064960374171755
2026-08-29,823177,SF,ARI,San Francisco Giants,Arizona Diamondbacks,2026-08-29T20:05:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,147cde54c2c64f6e17c1f5a1ec9fadf7,betrivers,BetRivers,2026-08-29T20:04:36Z,betus,BetUS,2026-08-29T20:04:35Z,fanduel,FanDuel,2026-08-29T20:04:36Z,0.0021017834753467,0.0063601449533183,best_available_across_quoted_books,all_quoted_books,107,-114,0.4752354377397977
2026-08-29,822690,WSH,MIA,Washington Nationals,Miami Marlins,2026-08-29T20:05:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,1105cf475ac0bf505e3529166e54197c,betonlineag,BetOnline.ag,2026-08-29T20:04:09Z,draftkings,DraftKings,2026-08-29T20:04:35Z,betonlineag,BetOnline.ag,2026-08-29T20:04:09Z,0.0056330013732783,0.0174412632331067,best_available_across_quoted_books,all_quoted_books,101,-106,0.497677011707861
2026-08-29,824392,CLE,KC,Cleveland Guardians,Kansas City Royals,2026-08-29T20:10:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,a4fe71fcdb68ebdb641116734d66ebb7,betmgm,BetMGM,2026-08-29T20:04:35Z,fanduel,FanDuel,2026-08-29T20:04:36Z,draftkings,DraftKings,2026-08-29T20:04:35Z,0.0022768768401528,0.0077929889560677,best_available_across_quoted_books,all_quoted_books,-158,148,0.6017699115044248
2026-08-29,823582,NYM,HOU,New York Mets,Houston Astros,2026-08-29T20:10:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,263ea76f8b365e6d8c84baff2fab2b70,betonlineag,BetOnline.ag,2026-08-29T20:04:09Z,betrivers,BetRivers,2026-08-29T20:04:36Z,draftkings,DraftKings,2026-08-29T20:04:35Z,0.0050758253737082,0.019571012116304,best_available_across_quoted_books,all_quoted_books,-148,143,0.5910582378327702
2026-08-29,822936,TB,SD,Tampa Bay Rays,San Diego Padres,2026-08-29T20:10:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,a4558d70afe6992060734e6ea21ca616,lowvig,LowVig.ag,2026-08-29T20:04:36Z,fanduel,FanDuel,2026-08-29T20:04:36Z,draftkings,DraftKings,2026-08-29T20:04:35Z,0.0033144838192244,0.0122262970204511,best_available_across_quoted_books,all_quoted_books,-126,119,0.5480494766888677
2026-08-29,824874,ATL,COL,Atlanta Braves,Colorado Rockies,2026-08-29T20:10:00+00:00,2026-08-29T20:05:00.001048+00:00,9,9,f09fa6908679cc62186874d19386d9ae,lowvig,LowVig.ag,2026-08-29T20:04:36Z,fanduel,FanDuel,2026-08-29T20:04:36Z,draftkings,DraftKings,2026-08-29T20:04:35Z,0.00455122500783,0.0147815558470385,best_available_across_quoted_books,all_quoted_books,-225,215,0.6820654255726654
2026-08-29,823501,NYY,BOS,New York Yankees,Boston Red Sox,2026-08-29T23:15:00+00:00,2026-08-29T23:10:00.002306+00:00,9,9,03a0ddbd6b3c88cdb2490d592317291f,mybookieag,MyBookie.ag,2026-08-29T23:07:55Z,betus,BetUS,2026-08-29T23:08:59Z,fanduel,FanDuel,2026-08-29T23:09:21Z,0.0039981491759644725,0.009596046403512193,best_available_across_quoted_books,all_quoted_books,-137,130,0.5646072469504516
2026-08-29,823741,MIL,TEX,Milwaukee Brewers,Texas Rangers,2026-08-29T23:15:00+00:00,2026-08-29T23:10:00.002306+00:00,9,9,52d2d3c67d49f8908f4acb9bfc013533,betonlineag,BetOnline.ag,2026-08-29T23:09:21Z,fanduel,FanDuel,2026-08-29T23:09:21Z,draftkings,DraftKings,2026-08-29T23:09:40Z,0.0029292082110260378,0.010403755666362535,best_available_across_quoted_books,all_quoted_books,-164,154,0.6063931297709924
2026-08-29,823176,SF,ARI,San Francisco Giants,Arizona Diamondbacks,2026-08-30T02:05:00+00:00,2026-08-29T23:10:00.002306+00:00,9,9,f007a8d44c9c2b52df9d2e68b822e580,lowvig,LowVig.ag,2026-08-29T23:09:46Z,fanduel,FanDuel,2026-08-29T23:09:21Z,lowvig,LowVig.ag,2026-08-29T23:09:46Z,0.0026274923680441277,0.00858052094688977,best_available_across_quoted_books,all_quoted_books,114,-122,0.4630595302657377
2026-08-29,824961,OAK,BAL,Athletics,Baltimore Orioles,2026-08-30T02:05:00+00:00,2026-08-29T23:10:00.002306+00:00,9,9,a6d2e445575c033726a0824697fe8033,betus,BetUS,2026-08-29T23:08:59Z,draftkings,DraftKings,2026-08-29T23:09:40Z,betonlineag,BetOnline.ag,2026-08-29T23:09:21Z,0.004882703544476959,0.0156434866206715,best_available_across_quoted_books,all_quoted_books,135,-138,0.43134435657800146
2026-08-29,823986,LAA,PHI,Los Angeles Angels,Philadelphia Phillies,2026-08-30T02:07:00+00:00,2026-08-29T23:10:00.002306+00:00,9,9,24be08805f9e6d828810ae8435d2563a,betonlineag,BetOnline.ag,2026-08-29T23:09:21Z,draftkings,DraftKings,2026-08-29T23:09:40Z,fanduel,FanDuel,2026-08-29T23:09:21Z,0.0031966963907877803,0.01096226841683573,best_available_across_quoted_books,all_quoted_books,213,-230,0.31694966877331915
