date,game_pk,home_team,away_team,home_team_name,away_team_name,commence_time_utc,snapshot_time_utc,n_books,n_executable_books,odds_event_id,bookmaker_key,bookmaker_title,bookmaker_last_update,home_bookmaker_key,home_bookmaker_title,home_bookmaker_last_update,away_bookmaker_key,away_bookmaker_title,away_bookmaker_last_update,book_prob_std,book_prob_range,price_selection_method,price_universe,home_ml_close,away_ml_close,home_no_vig_prob
2026-09-12,824224,DET,COL,Detroit Tigers,Colorado Rockies,2026-09-12T17:10:00+00:00,2026-09-12T17:05:00.007497+00:00,9,9,c63a7d48eec7289e56b5115bf9fcb09e,betus,BetUS,2026-09-12T17:04:58Z,betrivers,BetRivers,2026-09-12T17:04:56Z,lowvig,LowVig.ag,2026-09-12T17:04:57Z,0.0062720982293231,0.0203591437664113,best_available_across_quoted_books,all_quoted_books,-155,145,0.5982694684796045
2026-09-12,823496,NYY,NYM,New York Yankees,New York Mets,2026-09-12T17:35:00+00:00,2026-09-12T17:30:00.002193+00:00,9,9,ff08b7b349f719f151912ec3a9a09257,betonlineag,BetOnline.ag,2026-09-12T17:29:23Z,betonlineag,BetOnline.ag,2026-09-12T17:29:23Z,betonlineag,BetOnline.ag,2026-09-12T17:29:23Z,0.0034865347477123,0.0126019917176575,best_available_across_quoted_books,all_quoted_books,-157,142,0.5965083053348824
2026-09-12,824630,CHC,PIT,Chicago Cubs,Pittsburgh Pirates,2026-09-12T18:20:00+00:00,2026-09-12T18:15:00.000614+00:00,9,9,3b910a2e0ac0e7339bf6d0b3857bf1bc,lowvig,LowVig.ag,2026-09-12T18:14:08Z,betrivers,BetRivers,2026-09-12T18:14:45Z,lowvig,LowVig.ag,2026-09-12T18:14:08Z,0.0053699362279893,0.0214600504740936,best_available_across_quoted_books,all_quoted_books,-120,111,0.5369404697342622
2026-09-12,822768,TOR,BAL,Toronto Blue Jays,Baltimore Orioles,2026-09-12T19:07:00+00:00,2026-09-12T19:02:00.001612+00:00,9,9,a34743d79cd5b394262c790c11e888a2,lowvig,LowVig.ag,2026-09-12T19:00:50Z,lowvig,LowVig.ag,2026-09-12T19:00:50Z,betrivers,BetRivers,2026-09-12T19:01:27Z,0.0064182089192282,0.0203072146637549,best_available_across_quoted_books,all_quoted_books,-132,123,0.555895865237366
2026-09-12,822685,WSH,LAA,Washington Nationals,Los Angeles Angels,2026-09-12T20:05:00+00:00,2026-09-12T20:05:00.000661+00:00,9,9,cdf157d86eeb76344f4827066cfb24b7,betmgm,BetMGM,2026-09-12T20:03:59Z,betus,BetUS,2026-09-12T20:04:31Z,betonlineag,BetOnline.ag,2026-09-12T20:04:35Z,0.0038015660076312,0.0126842596413924,best_available_across_quoted_books,all_quoted_books,-128,117,0.5467695274831245
2026-09-12,823170,SF,SD,San Francisco Giants,San Diego Padres,2026-09-12T20:05:00+00:00,2026-09-12T20:05:00.000661+00:00,9,9,119e7c7799ddcc034a09522f5abe00ba,fanduel,FanDuel,2026-09-12T20:04:34Z,betonlineag,BetOnline.ag,2026-09-12T20:04:35Z,betrivers,BetRivers,2026-09-12T20:04:00Z,0.010102753090131,0.0359529151833412,best_available_across_quoted_books,all_quoted_books,167,-167,0.3725551071095933
2026-09-12,824712,BOS,KC,Boston Red Sox,Kansas City Royals,2026-09-12T20:10:00+00:00,2026-09-12T20:05:00.000661+00:00,9,9,faaa421be783eb6c7c0a7508f6d200a8,lowvig,LowVig.ag,2026-09-12T20:04:00Z,lowvig,LowVig.ag,2026-09-12T20:04:00Z,betrivers,BetRivers,2026-09-12T20:04:00Z,0.0066572011583219,0.0238987635799725,best_available_across_quoted_books,all_quoted_books,-212,200,0.6633577902460077
2026-09-12,823657,MIN,CLE,Minnesota Twins,Cleveland Guardians,2026-09-12T20:10:00+00:00,2026-09-12T20:05:00.000661+00:00,9,9,7c083bc7ca5ace85fbfaee34ab962b91,fanduel,FanDuel,2026-09-12T20:04:34Z,betonlineag,BetOnline.ag,2026-09-12T20:04:35Z,betonlineag,BetOnline.ag,2026-09-12T20:04:35Z,0.0022016027882849,0.0055270604881499,best_available_across_quoted_books,all_quoted_books,-105,-105,0.5
2026-09-12,823819,MIA,LAD,Miami Marlins,Los Angeles Dodgers,2026-09-12T20:10:00+00:00,2026-09-12T20:05:00.000661+00:00,9,9,964e45be7256059f585689e2580e6e87,mybookieag,MyBookie.ag,2026-09-12T20:03:29Z,betrivers,BetRivers,2026-09-12T20:04:00Z,lowvig,LowVig.ag,2026-09-12T20:04:00Z,0.0077347754000071,0.025929504515248,best_available_across_quoted_books,all_quoted_books,155,-157,0.4009077155824508
2026-09-12,822927,TB,HOU,Tampa Bay Rays,Houston Astros,2026-09-12T22:10:00+00:00,2026-09-12T22:05:00.001597+00:00,9,9,608d0aadfb410ccc31258f78ba3dd5fb,mybookieag,MyBookie.ag,2026-09-12T22:02:43Z,lowvig,LowVig.ag,2026-09-12T22:04:14Z,betrivers,BetRivers,2026-09-12T22:04:13Z,0.0049665659694483,0.0163846615800549,best_available_across_quoted_books,all_quoted_books,-140,130,0.5707105961189446
2026-09-12,823737,MIL,CIN,Milwaukee Brewers,Cincinnati Reds,2026-09-12T23:10:00+00:00,2026-09-12T23:10:00.000345+00:00,9,9,0669e72856fe5564925b33c66db5c259,fanduel,FanDuel,2026-09-12T23:09:40Z,betrivers,BetRivers,2026-09-12T23:09:14Z,lowvig,LowVig.ag,2026-09-12T23:09:08Z,0.004065252169409,0.0114926426605425,best_available_across_quoted_books,all_quoted_books,-205,184,0.6515287769784173
2026-09-12,824870,ATL,PHI,Atlanta Braves,Philadelphia Phillies,2026-09-12T23:15:00+00:00,2026-09-12T23:10:00.000345+00:00,9,9,89a101c5567e20eb28151ba175250010,mybookieag,MyBookie.ag,2026-09-12T23:07:58Z,fanduel,FanDuel,2026-09-12T23:09:40Z,lowvig,LowVig.ag,2026-09-12T23:09:08Z,0.0047545593459174,0.0156982844123699,best_available_across_quoted_books,all_quoted_books,-134,126,0.5653184981128025
2026-09-12,823009,STL,CWS,St. Louis Cardinals,Chicago White Sox,2026-09-12T23:15:00+00:00,2026-09-12T23:10:00.000345+00:00,9,9,14b28cc8951c1250a20d6aa224ec3317,betrivers,BetRivers,2026-09-12T23:09:14Z,lowvig,LowVig.ag,2026-09-12T23:09:08Z,fanduel,FanDuel,2026-09-12T23:09:40Z,0.0034471754878751,0.0097691286144855,best_available_across_quoted_books,all_quoted_books,-102,-108,0.4956702459300312
